,,,,,,,,,,,,
"Measure category",Measure_Type,Pre_Main_Heating_Source,Post_Main_Heating_Source,"Total Floor Area Band ","Starting Band","Average Treatable Factor","Cost Savings","SAP Savings",,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",98-199,High_G,0.96,571.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",98-199,Low_G,0.96,710.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,High_B,0.96,19.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,Low_B,0.96,82.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,High_C,0.96,161.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,Low_C,0.96,230.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,High_D,0.96,319.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,Low_D,0.96,401.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,High_E,0.96,503.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,Low_E,0.96,602.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,High_F,0.96,740.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,Low_F,0.96,894.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,High_G,0.96,1110.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing Oil Boiler","DHS non-CHP",200+,Low_G,0.96,1357.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,High_B,0.96,0,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,Low_B,0.96,0,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,High_C,0.96,13.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,Low_C,0.96,51.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,High_D,0.96,100.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,Low_D,0.96,147.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,High_E,0.96,206,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,Low_E,0.96,262,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,High_F,0.96,340.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,Low_F,0.96,428.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,High_G,0.96,551.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",0-72,Low_G,0.96,691.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,High_B,0.96,0,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,Low_B,0.96,0,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,High_C,0.96,38.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,Low_C,0.96,80.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,High_D,0.96,133.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,Low_D,0.96,184.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,High_E,0.96,247.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,Low_E,0.96,308.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,High_F,0.96,393.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,Low_F,0.96,487.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,High_G,0.96,620.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",73-97,Low_G,0.96,772.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,High_B,0.96,0,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,Low_B,0.96,22.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,High_C,0.96,77.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,Low_C,0.96,125.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,High_D,0.96,187.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,Low_D,0.96,246.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,High_E,0.96,319,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,Low_E,0.96,388.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,High_F,0.96,486.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,Low_F,0.96,595.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,High_G,0.96,748.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",98-199,Low_G,0.96,923.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,High_B,0.96,52,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,Low_B,0.96,131.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,High_C,0.96,230.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,Low_C,0.96,318,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,High_D,0.96,429.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,Low_D,0.96,533.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,High_E,0.96,662.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,Low_E,0.96,786.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,High_F,0.96,960.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,Low_F,0.96,1154.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,High_G,0.96,1427.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing Oil Boiler","DHS non-CHP",200+,Low_G,0.96,1739.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,High_B,0.96,133.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,Low_B,0.96,133.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,High_C,0.96,133.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,Low_C,0.96,179.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,High_D,0.96,254.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,Low_D,0.96,328.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,High_E,0.96,418.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,Low_E,0.96,504.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,High_F,0.96,626,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,Low_F,0.96,761.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,High_G,0.96,951.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",0-72,Low_G,0.96,1168.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,High_B,0.96,121.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,Low_B,0.96,121.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,High_C,0.96,151,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,Low_C,0.96,214.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,High_D,0.96,296.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,Low_D,0.96,376.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,High_E,0.96,473.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,Low_E,0.96,567.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,High_F,0.96,698.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,Low_F,0.96,844.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,High_G,0.96,1049.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",73-97,Low_G,0.96,1284.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,High_B,0.96,109.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,Low_B,0.96,116.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,High_C,0.96,201.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,Low_C,0.96,275.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,High_D,0.96,371,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,Low_D,0.96,462.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,High_E,0.96,574.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,Low_E,0.96,682,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,High_F,0.96,833,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,Low_F,0.96,1001.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,High_G,0.96,1237.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",98-199,Low_G,0.96,1507.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,High_B,0.96,162.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,Low_B,0.96,284.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,High_C,0.96,438.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,Low_C,0.96,573.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,High_D,0.96,745.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,Low_D,0.96,905.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,High_E,0.96,1105.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,Low_E,0.96,1296.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,High_F,0.96,1565.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,Low_F,0.96,1865.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,High_G,0.96,2287,N/A,,,,
DHS,DHS_connection_nopreHCs,"Non Condensing LPG Boiler","DHS non-CHP",200+,Low_G,0.96,2768.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,High_B,0.96,80.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,Low_B,0.96,80.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,High_C,0.96,99.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,Low_C,0.96,150.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,High_D,0.96,216.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,Low_D,0.96,280.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,High_E,0.96,359.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,Low_E,0.96,435.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,High_F,0.96,541.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,Low_F,0.96,659.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,High_G,0.96,826.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",0-72,Low_G,0.96,1016.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,High_B,0.96,73.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,Low_B,0.96,73.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,High_C,0.96,126.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,Low_C,0.96,182,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,High_D,0.96,253.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,Low_D,0.96,323.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,High_E,0.96,408.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,Low_E,0.96,490.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,High_F,0.96,605.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,Low_F,0.96,733.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,High_G,0.96,913,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",73-97,Low_G,0.96,1118.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,High_B,0.96,65.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,Low_B,0.96,96.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,High_C,0.96,170.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,Low_C,0.96,235.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,High_D,0.96,319.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,Low_D,0.96,399.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,High_E,0.96,497.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,Low_E,0.96,591.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,High_F,0.96,723.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,Low_F,0.96,871.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,High_G,0.96,1077.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",98-199,Low_G,0.96,1314.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,High_B,0.96,136.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,Low_B,0.96,243.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,High_C,0.96,378.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,Low_C,0.96,496.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,High_D,0.96,647.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,Low_D,0.96,787.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,High_E,0.96,962,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,Low_E,0.96,1129.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,High_F,0.96,1365.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,Low_F,0.96,1627.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,High_G,0.96,1996.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Condensing LPG Boiler","DHS non-CHP",200+,Low_G,0.96,2418,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,High_B,0.96,425.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,Low_B,0.96,425.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,High_C,0.96,425.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,Low_C,0.96,425.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,High_D,0.96,425.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,Low_D,0.96,476.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,High_E,0.96,604.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,Low_E,0.96,727.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,High_F,0.96,899.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,Low_F,0.96,1092.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,High_G,0.96,1362.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",0-72,Low_G,0.96,1671.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,High_B,0.96,386.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,Low_B,0.96,386.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,High_C,0.96,386.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,Low_C,0.96,386.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,High_D,0.96,430.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,Low_D,0.96,543.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,High_E,0.96,682.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,Low_E,0.96,815,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,High_F,0.96,1001.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,Low_F,0.96,1209.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,High_G,0.96,1501.5,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",73-97,Low_G,0.96,1835.4,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,High_B,0.96,347.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,Low_B,0.96,347.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,High_C,0.96,347.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,Low_C,0.96,399.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,High_D,0.96,535.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,Low_D,0.96,665.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,High_E,0.96,824.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,Low_E,0.96,977.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,High_F,0.96,1192.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,Low_F,0.96,1431.6,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,High_G,0.96,1767.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",98-199,Low_G,0.96,2151.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,High_B,0.96,347.8,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,Low_B,0.96,412.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,High_C,0.96,630.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,Low_C,0.96,822.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,High_D,0.96,1068.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,Low_D,0.96,1295.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,High_E,0.96,1579.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,Low_E,0.96,1851.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,High_F,0.96,2234.3,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,Low_F,0.96,2661,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,High_G,0.96,3259.9,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Room Heaters","DHS CHP",200+,Low_G,0.96,3944.7,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Boiler","DHS CHP",0-72,High_B,0.96,252.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Boiler","DHS CHP",0-72,Low_B,0.96,252.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Boiler","DHS CHP",0-72,High_C,0.96,252.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Boiler","DHS CHP",0-72,Low_C,0.96,252.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Boiler","DHS CHP",0-72,High_D,0.96,335.1,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Boiler","DHS CHP",0-72,Low_D,0.96,432.2,N/A,,,,
DHS,DHS_connection_nopreHCs,"Bottled LPG Boiler","DHS CHP",0-72,High_E,0.96,550.7,N/A,,,,
